JGI_id,YALI0_id,glucose_1,glucose_2,glucose_3,glycerol_1,glycerol_2,glycerol_3,oleic_acid_1,oleic_acid_2,oleic_acid_3
jgi.p|Yarli1|66416,YALI0C08206g,14.24,18.85,17.72,18.56,17.14,20.99,9.76,9.03,11.05
jgi.p|Yarli1|66417,YALI0C08220g,24.22,27.84,26.63,20.38,19.98,22.66,14.84,12.85,14.41
jgi.p|Yarli1|66418,YALI0C08228g,1.17,0.55,1.11,0.87,0.28,0.45,1.11,0.56,1.19
jgi.p|Yarli1|66419,YALI0C08283g,0,0,0,0.13,0,0,0,0,0
jgi.p|Yarli1|66420,YALI0C08305g,103.69,106.03,116.2,146.93,143.25,155.01,135.5,107.93,121.73
jgi.p|Yarli1|66421,YALI0C08327g,31.31,26.85,30.62,22.74,23.96,25.65,36.14,40.47,36.64
jgi.p|Yarli1|66422,YALI0C08349g,0.09,0.07,0.06,0.09,0,0.04,0,0.09,0
jgi.p|Yarli1|66423,YALI0C08371g,36.73,31.93,32,42.39,34.74,44.92,28.87,23.52,23.56
jgi.p|Yarli1|66424,YALI0C08393g,0.8,0.82,1.33,3.05,2.19,2.57,3.28,1.61,2
jgi.p|Yarli1|66425,YALI0C08415g,5.01,7.62,7.31,10.06,9.66,12.73,12.18,6.86,12.14
jgi.p|Yarli1|66426,YALI0C08437g,27.57,20.5,24.31,25.19,24.04,23.96,17.48,16.93,17.14
jgi.p|Yarli1|66427,YALI0C08459g,80.02,84.37,84.96,70.67,61.37,65.92,45.08,44.99,46.11
jgi.p|Yarli1|66428,YALI0C08473g,0.69,0.67,1.01,2.37,2.6,3.04,1.66,1.09,1.01
jgi.p|Yarli1|66429,YALI0C08481g,39.61,37.2,46.84,44.73,40.16,46.65,52.97,43.64,56.59
jgi.p|Yarli1|66430,YALI0C08547g,0.28,0.11,0.17,0.78,0.17,0.97,0.15,0,0.91
jgi.p|Yarli1|66431,YALI0C08569g,0.64,0.25,0.63,1.09,1.52,2.53,0.11,0.2,0.1
jgi.p|Yarli1|66432,YALI0C08591g,37.12,29.1,38.64,41.83,45.02,44.37,34.79,31.77,28.42
jgi.p|Yarli1|66433,YALI0C08613g,0,0.39,0.59,0,1.18,0.38,2.09,0.48,1.38
jgi.p|Yarli1|66434,YALI0C08635g,758.21,848.94,769.46,1522.01,1802.92,1954.45,6326.79,5185.58,6328.95
jgi.p|Yarli1|66435,YALI0C08657g,37.63,41.34,40.7,63.75,57.36,57.8,34.9,24.03,32.23
jgi.p|Yarli1|66436,YALI0C08679g,0,0,0,1.64,0,1.35,0.46,0.42,0.81
jgi.p|Yarli1|66437,YALI0C08701g,26.89,23.94,25.77,19.14,17.7,17.54,17.07,12.58,15.1
jgi.p|Yarli1|66438,YALI0C08723g,321.28,322.81,276.08,290.65,238.97,242.4,163.92,176.9,219.73
jgi.p|Yarli1|66439,YALI0C08745g,28.56,25.72,35.01,31.57,27.88,33.17,25.49,24.45,25.44
jgi.p|Yarli1|66440,YALI0C08767g,13.72,12.85,15.89,17.27,16.7,17.8,11.38,10.29,11.46
jgi.p|Yarli1|66441,YALI0C08782g,60.25,62.74,64.11,83.44,80.34,90.93,75.03,65.56,79.94
jgi.p|Yarli1|66442,YALI0C08811g,76.74,92.49,97.45,118.71,101.45,122.45,742.29,924.68,736.72
jgi.p|Yarli1|66443,YALI0C08833g,0.28,0.44,0.33,1.29,0.99,0.85,0.29,0.53,0.77
jgi.p|Yarli1|66444,YALI0C08855g,20.21,21.25,19.57,25.92,20.59,27.34,23.83,21.06,24.57
jgi.p|Yarli1|66445,YALI0C08877g,123.77,124.82,119.8,97.72,96.18,86.21,84.15,89.62,81.48
jgi.p|Yarli1|66446,YALI0C08899g,0.6,0.71,2.13,1.4,1.97,3.68,0.79,2.45,1.11
jgi.p|Yarli1|66447,YALI0C08921g,0.37,1.46,1.32,1.38,0.44,1.42,0.78,0,1.37
jgi.p|Yarli1|66448,YALI0C08943g,0.11,0.09,0.26,0.1,0.39,0.08,0,0.1,0.1
jgi.p|Yarli1|66449,YALI0C08960g,16.84,15.24,17.47,13.4,13.31,12.61,10.55,9.55,9.58
jgi.p|Yarli1|66450,YALI0C08965g,28.03,32.68,39.48,15.35,7.95,13.46,11.07,5.39,8.76
jgi.p|Yarli1|66451,YALI0C08987g,76.65,99.71,86.89,119.38,176.78,130.2,165.81,61.73,121.11
jgi.p|Yarli1|66452,YALI0C09009g,0.12,0.18,0.14,0.22,0,0.27,0.37,0.11,0.21
jgi.p|Yarli1|66453,YALI0C09031g,0.99,0.75,0.56,1.03,0.66,0.94,2.08,1.82,1.83
jgi.p|Yarli1|66454,YALI0C09119g,2.95,1.78,4.12,3.72,6.63,6.66,7.68,6.01,7.07
jgi.p|Yarli1|66455,YALI0C09141g,14329.6,14166.49,12920.09,12031.37,12001.65,11675.27,7059.55,7517.82,7293.64
jgi.p|Yarli1|66456,YALI0C09163g,33.35,26.72,29.11,37.77,34.01,34.69,16.35,15.6,18.67
jgi.p|Yarli1|66457,YALI0C09185g,20.6,19.62,22.25,25.57,29.56,29.42,19.32,19.28,16.66
jgi.p|Yarli1|66458,YALI0C09218g,1798.11,1788.89,1660.79,1424.77,1342.71,1343.58,739.17,910.18,842.4
jgi.p|Yarli1|66459,YALI0C09232g,20.97,23.15,25.96,62.08,77.8,67.89,82.29,46.88,50.94
jgi.p|Yarli1|66460,YALI0C09240g,16.26,16.77,19.55,18.94,14.83,16.99,17.6,14.12,22.17
jgi.p|Yarli1|66461,YALI0C09262g,377.02,394.1,375.17,396.7,429.72,369.48,229.41,312.16,230.91
jgi.p|Yarli1|66462,YALI0C09284g,17.5,17.25,33.75,114.83,107.41,163.23,26.19,22.51,26.62
jgi.p|Yarli1|66463,YALI0C09328g,201.78,260.69,256.92,389.81,476.94,366.15,284.05,171.27,228.36
jgi.p|Yarli1|66464,YALI0C09350g,37.71,39.25,43.63,37.15,38.07,34.14,33.27,19.18,32.95
jgi.p|Yarli1|66465,YALI0C09372g,6.96,8.94,11.1,16.63,13.51,14.54,6.88,4.4,3.63
jgi.p|Yarli1|66466,YALI0C09394g,67.56,70.25,75.66,71.15,79.91,82.89,87.69,57.36,76.92
jgi.p|Yarli1|66467,YALI0C09438g,11.26,10.03,14.45,15.56,16.99,18.4,11.65,11.63,9.2
jgi.p|Yarli1|66468,YALI0C09460g,42.37,46.48,41.8,53.94,59.94,50.71,105.52,114.4,105.64
jgi.p|Yarli1|66469,YALI0C09482g,0.33,0.26,0.39,0.31,0.39,0.76,1.04,0.48,1.07
jgi.p|Yarli1|66470,YALI0C09504g,26.7,24.89,29.05,39.05,33.19,44,39.08,41.47,45.58
jgi.p|Yarli1|66471,YALI0C09526g,292.49,337.31,270.67,235.91,220.67,212.67,164.96,187.35,177.8
jgi.p|Yarli1|66472,YALI0C09548g,65.22,73.63,78.27,83.58,78.33,92.73,81.79,64.25,85.24
jgi.p|Yarli1|66473,YALI0C09570g,11.35,10.79,10.54,12.73,12.37,16.81,17.16,18.05,15.24
jgi.p|Yarli1|66474,YALI0C09592g,0.55,0.43,0,0,0,0,2.3,1.57,3.03
jgi.p|Yarli1|66475,YALI0C09614g,7.73,7.85,9.67,8.12,9.3,8.15,7.23,8.32,6.76
jgi.p|Yarli1|66476,YALI0C09636g,641.79,634.5,646.18,825.23,769.09,767.08,394.37,476.66,439.02
jgi.p|Yarli1|66477,YALI0C09658g,23.31,26.55,34.36,55.77,64.68,68.7,223.62,101.83,170.4
jgi.p|Yarli1|66478,YALI0C09680g,97.47,112.23,91.16,94.93,120.86,104.49,240.71,125.28,190.95
jgi.p|Yarli1|66479,YALI0C09735g,209.02,208.71,207.43,285.37,260.87,260.55,205.35,179.23,226.86
jgi.p|Yarli1|66480,YALI0C09757g,14.19,14.16,17.85,14.36,13.35,14.53,9.29,9.31,10.49
jgi.p|Yarli1|66481,YALI0C09779g,15.33,15.21,19.47,25.18,22.37,24.49,11.78,9.22,13.12
jgi.p|Yarli1|66482,YALI0C09801g,98.86,101.06,91.96,81.15,68.76,68.61,82.16,85.96,81.92
jgi.p|Yarli1|66483,YALI0C09823g,51.79,43.79,47.08,30.16,24.93,25.49,87.77,93.3,90.98
jgi.p|Yarli1|66484,YALI0C09845g,83.53,99.75,128.55,132.95,128.85,126.14,236.77,240.66,276.04
jgi.p|Yarli1|66485,YALI0C09889g,0.88,0.9,0.62,1.63,1.88,1.08,2.03,1.94,2.43
jgi.p|Yarli1|66486,YALI0C09904g,36.33,34.56,33.57,51.92,57.91,51.69,43.86,40.69,39.14
jgi.p|Yarli1|66487,YALI0C09933g,74.06,65.59,69.56,63.73,86.64,58.4,70.16,81.64,56.9
jgi.p|Yarli1|66488,YALI0C09966g,0.88,1.04,0.52,2.45,0.52,1.68,0,0.42,0
jgi.p|Yarli1|66489,YALI0C09988g,560.99,577.03,596.95,655.81,635.52,680.44,680.52,578.79,719.64
jgi.p|Yarli1|66490,YALI0C10010g,56.71,70.32,86.7,97.65,108.55,106.43,108.43,74.55,81.59
jgi.p|Yarli1|66491,YALI0C10032g,12.81,10.84,12.08,9.26,10.2,10.16,10.38,6.32,7.3
jgi.p|Yarli1|66492,YALI0C10054g,21.3,20.67,21.46,8.38,5.43,10.48,8.39,12.23,8.43
jgi.p|Yarli1|66493,YALI0C10076g,0,0.08,0,0.28,0.12,0.31,0,0.1,0
jgi.p|Yarli1|66494,YALI0C10098g,42.94,48.08,49.37,80.46,71.46,82.41,55.88,51.68,56.06
jgi.p|Yarli1|66495,YALI0C10120g,1.17,1.7,1.16,0.73,1.63,1.2,1.44,0.38,1.09
jgi.p|Yarli1|66496,YALI0C10135g,6.55,7.56,8.85,14.4,14.07,15.49,7.59,7.44,7.04
jgi.p|Yarli1|66497,YALI0C10142g,43.12,47.11,51.67,108.77,119.01,131.77,118.13,109.54,114.35
jgi.p|Yarli1|66498,YALI0C10208g,718,655.83,867.85,1233.55,1184.07,1506.5,792.88,818.91,791.89
jgi.p|Yarli1|66499,YALI0C10230g,1201.04,1214.33,1202.3,1598.66,1533.64,1584.49,1811.72,1144.86,1645.73
jgi.p|Yarli1|66500,YALI0C10252g,101.66,96.3,101.96,109.15,122.15,115.48,182.05,194.86,181.32
jgi.p|Yarli1|66501,YALI0C10274g,0.26,0.2,0,0.72,0,0.2,0,0.25,1.19
jgi.p|Yarli1|66502,YALI0C10311g,0,0,0.06,0,0.06,0.12,5.62,1.56,3.73
jgi.p|Yarli1|66503,YALI0C10428g,38.12,45.13,41.82,59.74,46.53,54.82,39.7,32.69,35.44
jgi.p|Yarli1|66504,YALI0C10450g,56.38,54.17,53.42,29.16,29.69,31.29,21.73,22.98,22.33
jgi.p|Yarli1|66505,YALI0C10472g,107.93,130.66,126.46,193.93,206.42,204.74,190.09,191.08,194.36
jgi.p|Yarli1|66506,YALI0C10494g,94.6,101.6,99.24,120.75,126.76,140.61,157.87,138.22,150.98
jgi.p|Yarli1|66507,YALI0C10516g,33.13,36.56,36.12,49,49.12,56.38,25.55,26.22,26.23
jgi.p|Yarli1|66508,YALI0C10538g,0,0,0,0,0,1.22,7.52,2.29,1.47
jgi.p|Yarli1|66509,YALI0C10604g,19.73,19.26,23.23,26.66,23.21,27.16,29.24,21.42,28.58
jgi.p|Yarli1|66510,YALI0C10626g,2.74,2.17,2.53,11.65,11.1,14.28,42.87,20.83,33.61
jgi.p|Yarli1|66511,YALI0C10648g,28.21,26.07,27.12,21.43,19.49,17.99,16.76,18.92,16.36
jgi.p|Yarli1|66512,YALI0C10670g,0.21,0.65,0.86,0.97,0.49,0.48,0.33,0.4,0.48
jgi.p|Yarli1|66513,YALI0C10692g,20.19,20.06,21.33,19.93,18.37,19.42,15.47,11.63,14.72
jgi.p|Yarli1|66514,YALI0C10714g,36.55,36.83,36.36,52.24,61.35,56.04,51.03,49.8,50.67
jgi.p|Yarli1|66515,YALI0C10736g,33.49,35.73,40.98,38.17,39.98,34.4,39.32,36.53,41.1
jgi.p|Yarli1|66516,YALI0C10758g,7.77,6.9,6.88,9.32,9.34,10.43,6.49,5.44,4.3
jgi.p|Yarli1|66517,YALI0C10780g,32.33,30.42,29.34,23.16,22.25,23,14.66,15.48,16.29
jgi.p|Yarli1|66518,YALI0C10802g,185.47,193.44,188.82,159.49,146.84,127.69,104.21,132.38,101.33
jgi.p|Yarli1|66519,YALI0C10824g,68.97,64.99,64,68.58,79.93,76.46,49.85,47.48,56.67
jgi.p|Yarli1|66520,YALI0C10846g,59.68,61.58,62.49,49.7,50.97,49.12,51.49,48.41,52.05
jgi.p|Yarli1|66521,YALI0C10868g,16.47,18.78,18.94,17.32,15.35,16.92,17.52,14.33,14.26
jgi.p|Yarli1|66522,YALI0C10879g,3.47,3.1,3.49,4.29,3.69,1.97,4.05,3.2,3.85
jgi.p|Yarli1|66523,YALI0C10901g,74.5,74.38,64,60.28,47.51,47.44,59.71,48.08,52.85
jgi.p|Yarli1|66524,YALI0C10923g,1.68,1.23,1.84,2.17,2.16,1.89,2.18,1.62,2.16
jgi.p|Yarli1|66525,YALI0C10945g,58.14,59.54,65.3,74.25,82.26,80.7,72.58,80.81,74.88
jgi.p|Yarli1|66526,YALI0C10967g,26.85,25.21,24.75,19.2,17.46,12.25,20.44,23.15,19.82
jgi.p|Yarli1|66527,YALI0C10989g,65.86,58.83,59.09,48.54,46.67,40.78,47.01,52.39,46.89
jgi.p|Yarli1|66528,YALI0C11011g,530.54,498.72,518.63,539.51,482.36,519.94,346.23,385.38,374.93
jgi.p|Yarli1|66529,YALI0C11033g,3.03,3.28,2.26,2.09,1.61,2.15,3.19,1.84,2.6
jgi.p|Yarli1|66530,YALI0C11055g,63.71,70.28,64.89,63.57,64.43,71.57,52.9,50.48,43.97
jgi.p|Yarli1|66531,YALI0C11077g,6.72,4.96,6.29,3.22,3.49,3.26,4.66,3.83,4.59
jgi.p|Yarli1|66532,YALI0C11165g,4.94,3.98,5.05,8.16,6.76,8.36,16.57,6.8,11.88
jgi.p|Yarli1|66533,YALI0C11209g,0,0.37,0.56,7.5,2.83,11.63,27.42,13.21,25
jgi.p|Yarli1|66534,YALI0C11231g,43.94,41.89,39.64,45.73,40.48,44.29,40.12,35.15,41.7
jgi.p|Yarli1|66535,YALI0C11253g,0.55,0.43,0.65,0.4,0.73,0.42,0.32,0.35,0.68
jgi.p|Yarli1|66536,YALI0C11275g,0.6,0.24,0.36,0.84,0,0.23,0.95,0.29,0.84
jgi.p|Yarli1|66537,YALI0C11297g,0,0,0,0.09,0.36,0.47,0,0.19,0.09
jgi.p|Yarli1|66538,YALI0C11319g,30.58,35.74,37.48,30.66,29.76,32.76,26.53,21.76,30.71
jgi.p|Yarli1|66539,YALI0C11341g,1438.94,1532.41,1409.53,1254.38,1331,1316.52,1736.3,1985.52,1730.21
jgi.p|Yarli1|66540,YALI0C11363g,19.74,18.05,20.49,26.25,23.27,26.6,103.77,53.74,85.8
jgi.p|Yarli1|66541,YALI0C11385g,1758.06,1647.43,1810.44,2209.19,2047.94,2790.35,2324.2,2229.81,2655.01
jgi.p|Yarli1|66542,YALI0C11407g,690.89,625.1,729.44,331.77,404.71,335.68,186.01,209.87,179.31
jgi.p|Yarli1|66543,YALI0C11429g,66.19,64.97,66.6,50.08,49.15,42.95,56.24,67.01,60.89
jgi.p|Yarli1|66544,YALI0C11451g,0.91,0.96,0.72,0,0.73,0.23,0.64,0.88,0
jgi.p|Yarli1|66545,YALI0C11473g,2959.5,2827.11,2754.03,3093.32,2673.62,2753.73,1271.42,1813.96,1623.96
jgi.p|Yarli1|66546,YALI0C11495g,49.33,51.41,53.01,45.19,41.22,45.43,55.44,56.11,57.47
jgi.p|Yarli1|66547,YALI0C11517g,43.15,36.55,46.89,51.8,51.81,60.64,38.25,44.15,43.54
jgi.p|Yarli1|66548,YALI0C11539g,64.48,65.39,59.73,69.9,44.93,59.3,37.02,42.6,41.27
jgi.p|Yarli1|66549,YALI0C11561g,91.59,101.42,89.51,101.36,102.65,98.6,72.6,71.14,69.46
jgi.p|Yarli1|66550,YALI0C11583g,36.19,34.84,38.24,37.27,26.67,31.4,26.36,21.78,23.94
jgi.p|Yarli1|66551,YALI0C11605g,1206.03,1056.99,1192.12,1377.51,1248.4,1230.78,945.3,878.84,1054.13
jgi.p|Yarli1|66552,YALI0C11627g,22.17,18.35,21.58,18.32,16.48,17.99,9.47,14.29,14.53
jgi.p|Yarli1|66553,YALI0C11649g,14.34,15.53,12.31,11.45,12.3,13.33,11.27,8.77,9.76
jgi.p|Yarli1|66554,YALI0C11671g,657.88,591.79,742.34,725.35,677.97,815.5,580.97,579.55,667.66
jgi.p|Yarli1|66555,YALI0C11693g,309.62,312.3,295.91,294.01,304.23,296.91,348.81,330.42,354.1
jgi.p|Yarli1|66556,YALI0C11715g,28.83,29,32.17,23.51,23.66,27.02,26.37,24,19.59
jgi.p|Yarli1|66557,YALI0C11781g,52.29,68.97,71.28,137.7,150.18,154.77,447.5,294.35,418.2
jgi.p|Yarli1|66558,YALI0C11803g,121.05,121.07,130.19,163.8,176.73,175.43,270.59,230.28,272.21
jgi.p|Yarli1|66559,YALI0C11825g,39.74,28.5,49.25,48.36,54.87,59.6,18.06,14.77,15.7
jgi.p|Yarli1|66560,YALI0C11836g,17.05,13.12,24.97,17.82,18.23,21.06,6.4,9.56,5.63
jgi.p|Yarli1|66561,YALI0C11858g,20.77,17.69,23.45,34.17,35.59,44.16,18.01,18.83,18.39
jgi.p|Yarli1|66562,YALI0C11880g,358.97,365.38,407.54,372.98,441.44,437.32,1022.05,764.94,946.43
jgi.p|Yarli1|66563,YALI0C11946g,40.29,39.82,38.25,33.81,33.17,31.08,44.99,44.36,47.51
jgi.p|Yarli1|66564,YALI0C11968g,71.46,65.29,63.12,137.35,223.93,172.92,494.74,709.03,571.96
jgi.p|Yarli1|66565,YALI0C12012g,62.18,59.54,58.68,66.83,70.33,56.29,54.98,47.43,54.92
jgi.p|Yarli1|66566,YALI0C12034g,2368.28,2618.38,2231.15,1852.24,2433.08,2328.23,3793.92,3489.58,3477.93
jgi.p|Yarli1|66567,YALI0C12056g,23.42,21.2,23.01,29.44,27.31,24.94,20.29,13.3,17.66
jgi.p|Yarli1|66568,YALI0C12100g,0.59,0.27,0.2,0.24,0.3,0.2,5.64,4.99,6.77
jgi.p|Yarli1|66569,YALI0C12122g,0,0.07,0.11,0,0,0,0.1,0,0
jgi.p|Yarli1|66570,YALI0C12144g,26.77,21.82,24.81,45.75,37.62,48.94,16.01,12.75,14.86
jgi.p|Yarli1|66571,YALI0C12166g,38.49,39.67,45.15,111.11,150.83,151.96,246.32,233.46,225.54
jgi.p|Yarli1|66572,YALI0C12188g,2.37,3.95,2.5,8.34,6.29,10.71,4.71,3.8,3.41
jgi.p|Yarli1|66573,YALI0C12210g,280.25,277.29,339.78,293.5,296.3,288.51,207.88,279.44,284.73
jgi.p|Yarli1|66574,YALI0C12232g,0.86,0.77,0.15,2.85,1.75,2.63,1.55,0.59,1.36
jgi.p|Yarli1|66575,YALI0C12254g,24.13,24.58,28.61,38.58,33.96,39.98,43.6,65.73,51.99
jgi.p|Yarli1|66576,YALI0C12276g,58.95,67.19,60.6,55.43,68.86,60.33,129.21,107.01,110.88
jgi.p|Yarli1|66577,YALI0C12342g,77.8,86.16,87.54,78.55,68.47,72.47,53.06,63.35,48.79
jgi.p|Yarli1|66578,YALI0C12364g,11.23,11.11,11.77,8.04,5.93,6.63,36.22,38.2,35.58
jgi.p|Yarli1|66579,YALI0C12386g,125.08,129.34,132.55,146.88,148.62,145.45,138.29,108.12,139.02
jgi.p|Yarli1|66580,YALI0C12408g,9.13,6.9,5.18,8.14,9.95,11.28,5.85,6.87,6.62
jgi.p|Yarli1|66581,YALI0C12430g,10.48,12.77,13.86,20.1,18.98,21.45,10.68,9.76,9.71
jgi.p|Yarli1|66582,YALI0C12474g,26.7,24.99,23.95,22.91,24.11,20.92,22.31,18.12,23.41
jgi.p|Yarli1|66583,YALI0C12496g,50.02,42.3,57.23,47.02,51.07,59.98,64.93,55.51,57.92
jgi.p|Yarli1|66584,YALI0C12518g,2.48,2.39,1.31,2.82,0.99,2.96,2.03,2.38,3.44
jgi.p|Yarli1|66585,YALI0C12551g,8.21,6.72,5.91,6.56,3.15,5.18,23.17,17.78,21.46
jgi.p|Yarli1|66586,YALI0C12573g,24.91,21.15,21.22,15.91,15.62,16.63,11.14,13.94,13.63
jgi.p|Yarli1|66587,YALI0C12595g,23.36,27.39,29.97,54.91,47.14,71.77,32.23,21.5,28.11
jgi.p|Yarli1|66588,YALI0C12617g,20.24,25.88,27.5,41.39,38.08,44.57,58.77,34.21,52.07
jgi.p|Yarli1|66589,YALI0C12639g,45.41,44.68,43.45,42.53,43.92,40.6,44.42,46.11,40.7
jgi.p|Yarli1|66590,YALI0C12661g,37.15,38.47,35.44,54.59,49.59,52.12,33.53,24.5,30.94
jgi.p|Yarli1|66591,YALI0C12727g,3.93,4.42,5.2,4.93,2.53,6.85,4.94,1.6,5.18
jgi.p|Yarli1|66592,YALI0C12749g,89.26,102.06,88.44,52.58,47.01,42.07,63.08,74.79,62.37
jgi.p|Yarli1|66593,YALI0C12771g,74.98,79,74.1,57.44,50.52,55.4,30.82,32.79,40.78
jgi.p|Yarli1|66594,YALI0C12793g,114.56,120.31,121.92,92.44,96.1,97.01,80.98,89.63,95.51
jgi.p|Yarli1|66595,YALI0C12859g,16.94,13.39,18.44,16.5,13.9,18.69,10.28,12.08,10.66
jgi.p|Yarli1|66596,YALI0C12881g,164.3,141.75,142.76,88.78,75.9,92.12,77.1,103.22,90.06
jgi.p|Yarli1|66597,YALI0C12918g,79.76,83.82,80.05,49.48,58.65,56.9,50.19,60.04,61.06
jgi.p|Yarli1|66598,YALI0C12947g,20.5,20.37,17.16,17.96,18.83,16.85,14.37,16.03,13.28
jgi.p|Yarli1|66599,YALI0C12980g,6.76,4.45,6.98,7.82,7.32,6.06,9.36,9.16,9.05
jgi.p|Yarli1|66600,YALI0C13002g,0.35,0,0.21,0.16,0,0.14,0,0,0
jgi.p|Yarli1|66601,YALI0C13024g,0,0,0,0,1.06,0,0.93,0.85,1.64
jgi.p|Yarli1|66602,YALI0C13090g,63.54,68.28,68.38,60.19,55.71,65.19,47.45,44.53,45.86
jgi.p|Yarli1|66603,YALI0C13112g,63.9,63.12,63.2,75.44,76.61,76.39,54.02,40.3,47.88
jgi.p|Yarli1|66604,YALI0C13178g,46.12,54.08,51.65,44.37,46.02,50.9,35.33,27.46,27.31
jgi.p|Yarli1|66605,YALI0C13244g,109.29,105.64,156.28,266.96,254.61,359.6,434.51,389.04,413.31
jgi.p|Yarli1|66606,YALI0C13310g,37.47,38.47,33.99,37.11,38.04,36.94,32.84,25.32,29.52
jgi.p|Yarli1|66607,YALI0C13332g,0,0,0.9,2.83,1.81,0.58,0.8,0,0
jgi.p|Yarli1|66608,YALI0C13354g,57.65,59.91,60.56,68.94,73.23,76.42,56.57,44.83,43.65
jgi.p|Yarli1|66609,YALI0C13420g,5.48,6.16,7.25,48.92,53.35,66.13,21.87,16.02,17.09
jgi.p|Yarli1|66610,YALI0C13442g,20.92,17.69,18.09,10.75,11.9,10.81,14.93,8.37,11.59
jgi.p|Yarli1|66611,YALI0C13508g,132.16,135.68,136.56,165.62,150.39,144.4,189.9,110.13,165.89
jgi.p|Yarli1|66612,YALI0C13530g,39.78,43.35,43.5,44.05,46.21,44.43,53.95,49.08,51.61
jgi.p|Yarli1|66613,YALI0C13552g,6.67,7.03,8.01,5.88,4.35,4.44,7.02,7.27,8.65
jgi.p|Yarli1|66614,YALI0C13574g,0.11,0.09,0,0,0.52,0,0,0,0.1
jgi.p|Yarli1|66615,YALI0C13596g,119.15,115.73,110.43,95.06,81.86,99.3,82.03,92.65,88.22
jgi.p|Yarli1|66616,YALI0C13618g,40.87,43.06,40.92,33.06,28.83,31.32,28.05,30.81,28.36
jgi.p|Yarli1|66617,YALI0C13706g,147.68,141.14,137.21,101.81,91.61,84.41,69.6,78.01,76.45
jgi.p|Yarli1|66618,YALI0C13728g,0.39,0.77,0.23,0.18,0.7,0.3,3.3,2.07,4.71
jgi.p|Yarli1|66619,YALI0C13750g,56.39,61.83,65.12,93.8,81.98,103.92,131.74,119.81,123.1
jgi.p|Yarli1|66620,YALI0C13794g,12.41,11.74,12.32,11.03,15.16,12.19,34.65,37.49,35.55
jgi.p|Yarli1|66621,YALI0C13816g,52.47,42.82,41.8,63.61,60.29,65.45,73.14,61.12,69.32
jgi.p|Yarli1|66622,YALI0C13838g,1.26,2,2,1.18,2.01,3.24,1.33,0.41,0.78
jgi.p|Yarli1|66623,YALI0C13860g,64.23,68.02,61.91,97.99,94.71,96.85,59.62,59.4,56.51
jgi.p|Yarli1|66624,YALI0C13882g,48.75,50.59,46.64,24.28,22.81,21.53,19.21,28.29,25.17
jgi.p|Yarli1|66625,YALI0C13904g,25.77,27.71,26.51,40.63,36.87,40.95,23.1,21.63,23.59
jgi.p|Yarli1|66626,YALI0C13926g,91.1,86.44,82.92,82.74,100.97,94.03,113.53,97.99,94.2
jgi.p|Yarli1|66627,YALI0C13970g,0.25,0.52,0.58,0.31,0.29,0.19,0.52,0.08,0.3
jgi.p|Yarli1|66628,YALI0C13992g,14.74,13.5,18.63,12.37,12.35,12.74,10.48,11.64,8.23
jgi.p|Yarli1|66629,YALI0C14014g,47.97,53.24,56.05,51.61,70.74,66.37,89.17,106.22,93.45
jgi.p|Yarli1|66630,YALI0C14036g,50.78,51.33,49.07,35.46,34.03,33.11,26.36,28.68,26.4
jgi.p|Yarli1|66631,YALI0C14058g,38.65,35.84,37.88,39.83,44.92,46.15,34.26,37.75,33.37
jgi.p|Yarli1|66632,YALI0C14124g,34.46,34.68,39.71,31.21,27.56,32.96,42.46,38.16,42.16
jgi.p|Yarli1|66633,YALI0C14146g,12.23,13.91,17.79,11.7,7.98,9.89,23.7,22.12,21.3
jgi.p|Yarli1|66634,YALI0C14168g,3.68,3.07,5.34,8.01,8.31,9.27,13.15,12.21,12.7
jgi.p|Yarli1|66635,YALI0C14190g,131.76,137.9,141.88,124.78,157.01,126.79,131.11,138.2,128.73
jgi.p|Yarli1|66636,YALI0C14234g,0.25,0,0.3,0,0,0,0,0,0
jgi.p|Yarli1|66637,YALI0C14256g,63.05,62.92,63.52,66.71,78.92,71.65,78.53,73.82,71.15
jgi.p|Yarli1|66638,YALI0C14322g,36.17,38.61,43.59,29.36,29.25,29.35,35.49,35.65,40.67
jgi.p|Yarli1|66639,YALI0C14344g,0,0.35,0.35,1.64,1.4,0.67,2,2.53,2.3
jgi.p|Yarli1|66640,YALI0C14388g,10.14,11.86,10.1,45.19,20.59,22.9,69.24,57,62.96
jgi.p|Yarli1|66641,YALI0C14410g,31.35,31.51,35.76,34.51,39.12,39.43,26.47,26.91,26.51
jgi.p|Yarli1|66642,YALI0C14476g,25.49,23.43,22.88,23.39,19.85,21.02,18.92,21.21,21.14
jgi.p|Yarli1|66643,YALI0C14498g,215.86,202.22,216.22,216.04,184.78,190.36,137.45,234.2,172.85
jgi.p|Yarli1|66644,YALI0C14520g,124.93,137.67,129.23,169.15,165.1,175.24,498.62,477.67,515.02
jgi.p|Yarli1|66645,YALI0C14542g,11.89,12.37,13.98,10.32,9.1,8.9,20.45,16.82,17.13
jgi.p|Yarli1|66646,YALI0C14564g,31.21,25,31.1,22.42,18.89,22.64,32.42,26.07,31.72
jgi.p|Yarli1|66647,YALI0C14586g,253.01,240.02,269.98,224.26,184.48,219.45,135.12,129.67,144.24
jgi.p|Yarli1|66648,YALI0C14608g,14.53,14.29,12.66,15.75,13.1,15.94,7.18,8.27,9.89
jgi.p|Yarli1|66649,YALI0C14630g,616.37,616.31,568.75,237.47,190.2,207.22,275.07,311.09,272.78
